timestamp,machine_id,temperature,vibration,pressure,run_hours,rul_hours,predicted_failure_date
3,62.836734300799634,0.5422989098834704,26.29020796468428,1329,226.95531428083055,2025-09-22 23:20:12,2025-09-13 12:22:53
4,83.23600150548735,0.5322238381421738,30.132566886478894,1349,226.95531428083055,2025-09-22 23:20:12,2025-09-13 12:22:53
5,53.29967869078354,0.6155466292325732,29.485242778934463,935,226.95531428083055,2025-09-22 23:20:12,2025-09-13 12:22:53
2025-09-13 12:22:58,1,66.82317410371915,0.6364299937336714,37.600242509081276,1255,240.78537543988924,2025-09-23 13:10:05
2025-09-13 12:22:58,2,58.926720239942256,0.4771263910837481,24.79680919351008,475,226.95531428083055,2025-09-22 23:20:17
2025-09-13 12:22:58,3,78.38728263573742,0.548176632894179,37.12891445979705,1322,240.78537543988924,2025-09-23 13:10:05
2025-09-13 12:22:58,4,58.203648799938534,0.5511088814075293,27.367610492105293,375,226.95531428083055,2025-09-22 23:20:17
2025-09-13 12:22:58,5,68.81897869357202,0.527093341780841,27.32966589857674,1010,226.95531428083055,2025-09-22 23:20:17
1,66.82317410371915,0.6364299937336714,37.600242509081276,1255,240.78537543988924,2025-09-23 13:10:05,2025-09-13 12:22:58
2,58.926720239942256,0.4771263910837481,24.79680919351008,475,226.95531428083055,2025-09-22 23:20:17,2025-09-13 12:22:58
3,78.38728263573742,0.548176632894179,37.12891445979705,1322,240.78537543988924,2025-09-23 13:10:05,2025-09-13 12:22:58
4,58.203648799938534,0.5511088814075293,27.367610492105293,375,226.95531428083055,2025-09-22 23:20:17,2025-09-13 12:22:58
5,68.81897869357202,0.527093341780841,27.32966589857674,1010,226.95531428083055,2025-09-22 23:20:17,2025-09-13 12:22:58
2025-09-13 12:23:03,1,60.83315424838355,0.5162018816357932,32.521358413834356,719,240.78537543988924,2025-09-23 13:10:10
2025-09-13 12:23:03,2,47.305956597298795,0.5455166624154415,35.25552220843244,498,255.47584499206792,2025-09-24 03:51:36
2025-09-13 12:23:03,3,70.4496495177218,0.6099806785815658,38.28406279696869,1872,240.78537543988924,2025-09-23 13:10:10
2025-09-13 12:23:03,4,68.57763727563346,0.3986207807290254,25.907909419095816,1308,226.95531428083055,2025-09-22 23:20:22
2025-09-13 12:23:03,5,75.98521281958237,0.33565673206299274,33.961311953264584,688,240.78537543988924,2025-09-23 13:10:10
1,60.83315424838355,0.5162018816357932,32.521358413834356,719,240.78537543988924,2025-09-23 13:10:10,2025-09-13 12:23:03
2,47.305956597298795,0.5455166624154415,35.25552220843244,498,255.47584499206792,2025-09-24 03:51:36,2025-09-13 12:23:03
3,70.4496495177218,0.6099806785815658,38.28406279696869,1872,240.78537543988924,2025-09-23 13:10:10,2025-09-13 12:23:03
4,68.57763727563346,0.3986207807290254,25.907909419095816,1308,226.95531428083055,2025-09-22 23:20:22,2025-09-13 12:23:03
5,75.98521281958237,0.33565673206299274,33.961311953264584,688,240.78537543988924,2025-09-23 13:10:10,2025-09-13 12:23:03
2025-09-13 12:23:08,1,62.75873238833157,0.49910225500739697,30.850382334223443,1273,226.95531428083055,2025-09-22 23:20:27
2025-09-13 12:23:08,2,71.58402402830437,0.4114580229704445,31.876296909039485,1026,226.95531428083055,2025-09-22 23:20:27
2025-09-13 12:23:08,3,77.27096778179927,0.4203176669672025,19.747518218793346,1092,226.95531428083055,2025-09-22 23:20:27
2025-09-13 12:23:08,4,80.07739493043076,0.647720603432422,21.525998369657334,978,226.95531428083055,2025-09-22 23:20:27
2025-09-13 12:23:08,5,67.9056186189629,0.6185319056158746,32.7970353611357,636,240.78537543988924,2025-09-23 13:10:15
1,62.75873238833157,0.49910225500739697,30.850382334223443,1273,226.95531428083055,2025-09-22 23:20:27,2025-09-13 12:23:08
2,71.58402402830437,0.4114580229704445,31.876296909039485,1026,226.95531428083055,2025-09-22 23:20:27,2025-09-13 12:23:08
3,77.27096778179927,0.4203176669672025,19.747518218793346,1092,226.95531428083055,2025-09-22 23:20:27,2025-09-13 12:23:08
4,80.07739493043076,0.647720603432422,21.525998369657334,978,226.95531428083055,2025-09-22 23:20:27,2025-09-13 12:23:08
5,67.9056186189629,0.6185319056158746,32.7970353611357,636,240.78537543988924,2025-09-23 13:10:15,2025-09-13 12:23:08
2025-09-13 12:23:13,1,74.62721256223152,0.6014105437198066,24.333780957701492,800,226.95531428083055,2025-09-22 23:20:32
2025-09-13 12:23:13,2,75.05493264124082,0.6036411821440647,27.245422103655784,1962,226.95531428083055,2025-09-22 23:20:32
2025-09-13 12:23:13,3,61.25163834448206,0.5222385156105229,30.870356543029196,967,226.95531428083055,2025-09-22 23:20:32
2025-09-13 12:23:13,4,82.13322524615661,0.6484668733505644,34.332767774520455,866,240.78537543988924,2025-09-23 13:10:20
2025-09-13 12:23:13,5,75.37442760940144,0.3110124419771062,20.825729195959276,1327,226.95531428083055,2025-09-22 23:20:32
1,74.62721256223152,0.6014105437198066,24.333780957701492,800,226.95531428083055,2025-09-22 23:20:32,2025-09-13 12:23:13
2,75.05493264124082,0.6036411821440647,27.245422103655784,1962,226.95531428083055,2025-09-22 23:20:32,2025-09-13 12:23:13
3,61.25163834448206,0.5222385156105229,30.870356543029196,967,226.95531428083055,2025-09-22 23:20:32,2025-09-13 12:23:13
4,82.13322524615661,0.6484668733505644,34.332767774520455,866,240.78537543988924,2025-09-23 13:10:20,2025-09-13 12:23:13
5,75.37442760940144,0.3110124419771062,20.825729195959276,1327,226.95531428083055,2025-09-22 23:20:32,2025-09-13 12:23:13
2025-09-13 12:23:18,1,74.31902735447291,0.5278422269879841,35.970006300188246,373,240.78537543988924,2025-09-23 13:10:25
2025-09-13 12:23:18,2,79.19340079454972,0.44759942731669183,31.52953962727521,260,226.95531428083055,2025-09-22 23:20:37
2025-09-13 12:23:18,3,59.107369187020126,0.5785346467860437,23.077372664647875,750,226.95531428083055,2025-09-22 23:20:37
2025-09-13 12:23:18,4,77.01224597144069,0.4173551489978631,18.59924065801968,1215,234.249562330879,2025-09-23 06:38:16
2025-09-13 12:23:18,5,71.45477351742343,0.4203579903720089,19.872330580534314,830,226.95531428083055,2025-09-22 23:20:37
1,74.31902735447291,0.5278422269879841,35.970006300188246,373,240.78537543988924,2025-09-23 13:10:25,2025-09-13 12:23:18
2,79.19340079454972,0.44759942731669183,31.52953962727521,260,226.95531428083055,2025-09-22 23:20:37,2025-09-13 12:23:18
3,59.107369187020126,0.5785346467860437,23.077372664647875,750,226.95531428083055,2025-09-22 23:20:37,2025-09-13 12:23:18
4,77.01224597144069,0.4173551489978631,18.59924065801968,1215,234.249562330879,2025-09-23 06:38:16,2025-09-13 12:23:18
5,71.45477351742343,0.4203579903720089,19.872330580534314,830,226.95531428083055,2025-09-22 23:20:37,2025-09-13 12:23:18
2025-09-13 12:23:23,1,64.47462705526252,0.5972491806748171,26.93542185656964,1936,226.95531428083055,2025-09-22 23:20:42
2025-09-13 12:23:23,2,76.85561940758176,0.44566101028729666,28.832307203093308,1113,226.95531428083055,2025-09-22 23:20:42
2025-09-13 12:23:23,3,77.10280626069667,0.41257907911449493,31.778704146443335,727,226.95531428083055,2025-09-22 23:20:42
2025-09-13 12:23:23,4,70.27076552805394,0.6481375500186772,23.14797754382542,1289,226.95531428083055,2025-09-22 23:20:42
2025-09-13 12:23:23,5,69.61320640722478,0.47630295556027036,27.51753922977499,1646,226.95531428083055,2025-09-22 23:20:42
1,64.47462705526252,0.5972491806748171,26.93542185656964,1936,226.95531428083055,2025-09-22 23:20:42,2025-09-13 12:23:23
2,76.85561940758176,0.44566101028729666,28.832307203093308,1113,226.95531428083055,2025-09-22 23:20:42,2025-09-13 12:23:23
3,77.10280626069667,0.41257907911449493,31.778704146443335,727,226.95531428083055,2025-09-22 23:20:42,2025-09-13 12:23:23
4,70.27076552805394,0.6481375500186772,23.14797754382542,1289,226.95531428083055,2025-09-22 23:20:42,2025-09-13 12:23:23
5,69.61320640722478,0.47630295556027036,27.51753922977499,1646,226.95531428083055,2025-09-22 23:20:42,2025-09-13 12:23:23
2025-09-13 12:23:28,1,79.00956359561415,0.5002096415059852,27.714577900442496,1628,226.95531428083055,2025-09-22 23:20:47
2025-09-13 12:23:28,2,82.55057426401059,0.535901861605312,30.350806015853085,1981,226.95531428083055,2025-09-22 23:20:47
2025-09-13 12:23:28,3,85.47597639893968,0.6150507724908421,30.65555769165875,1615,226.95531428083055,2025-09-22 23:20:47
2025-09-13 12:23:28,4,71.9356495891641,0.5930443945965879,32.25611112616269,1241,226.95531428083055,2025-09-22 23:20:47
2025-09-13 12:23:28,5,56.67842551333051,0.47704266011391105,26.721894053704006,1148,226.95531428083055,2025-09-22 23:20:47
1,79.00956359561415,0.5002096415059852,27.714577900442496,1628,226.95531428083055,2025-09-22 23:20:47,2025-09-13 12:23:28
2,82.55057426401059,0.535901861605312,30.350806015853085,1981,226.95531428083055,2025-09-22 23:20:47,2025-09-13 12:23:28
3,85.47597639893968,0.6150507724908421,30.65555769165875,1615,226.95531428083055,2025-09-22 23:20:47,2025-09-13 12:23:28
4,71.9356495891641,0.5930443945965879,32.25611112616269,1241,226.95531428083055,2025-09-22 23:20:47,2025-09-13 12:23:28
5,56.67842551333051,0.47704266011391105,26.721894053704006,1148,226.95531428083055,2025-09-22 23:20:47,2025-09-13 12:23:28
2025-09-13 12:23:33,1,59.85098093971717,0.48300967130281214,19.268093834952765,800,226.95531428083055,2025-09-22 23:20:52
2025-09-13 12:23:33,2,76.68554867316641,0.4230685895435732,33.19869042016678,762,240.78537543988924,2025-09-23 13:10:40
2025-09-13 12:23:33,3,94.91141039578322,0.19395149300467568,27.940743540550688,475,246.56323677343204,2025-09-23 18:57:21
2025-09-13 12:23:33,4,73.34797883572745,0.49775817238368864,29.19638185185844,121,226.95531428083055,2025-09-22 23:20:52
2025-09-13 12:23:33,5,53.079770342705174,0.49500809904220744,31.01122170801466,1283,226.95531428083055,2025-09-22 23:20:52
1,59.85098093971717,0.48300967130281214,19.268093834952765,800,226.95531428083055,2025-09-22 23:20:52,2025-09-13 12:23:33
2,76.68554867316641,0.4230685895435732,33.19869042016678,762,240.78537543988924,2025-09-23 13:10:40,2025-09-13 12:23:33
3,94.91141039578322,0.19395149300467568,27.940743540550688,475,246.56323677343204,2025-09-23 18:57:21,2025-09-13 12:23:33
4,73.34797883572745,0.49775817238368864,29.19638185185844,121,226.95531428083055,2025-09-22 23:20:52,2025-09-13 12:23:33
5,53.079770342705174,0.49500809904220744,31.01122170801466,1283,226.95531428083055,2025-09-22 23:20:52,2025-09-13 12:23:33
2025-09-13 12:23:38,1,78.38525686778426,0.5541952457125788,30.255436268088932,620,226.95531428083055,2025-09-22 23:20:57
2025-09-13 12:23:38,2,63.14130095094964,0.5312029171327841,31.243756302235724,756,226.95531428083055,2025-09-22 23:20:57
2025-09-13 12:23:38,3,57.600837819878166,0.45501223209956526,22.146111945682428,1630,226.95531428083055,2025-09-22 23:20:57
2025-09-13 12:23:38,4,81.34769075847163,0.35145609677855705,21.437091886644133,1284,226.95531428083055,2025-09-22 23:20:57
2025-09-13 12:23:38,5,79.20171389696539,0.5809077067421652,29.90378885263188,1333,226.95531428083055,2025-09-22 23:20:57
1,78.38525686778426,0.5541952457125788,30.255436268088932,620,226.95531428083055,2025-09-22 23:20:57,2025-09-13 12:23:38
2,63.14130095094964,0.5312029171327841,31.243756302235724,756,226.95531428083055,2025-09-22 23:20:57,2025-09-13 12:23:38
3,57.600837819878166,0.45501223209956526,22.146111945682428,1630,226.95531428083055,2025-09-22 23:20:57,2025-09-13 12:23:38
4,81.34769075847163,0.35145609677855705,21.437091886644133,1284,226.95531428083055,2025-09-22 23:20:57,2025-09-13 12:23:38
5,79.20171389696539,0.5809077067421652,29.90378885263188,1333,226.95531428083055,2025-09-22 23:20:57,2025-09-13 12:23:38
2025-09-13 12:23:43,1,74.05319792665816,0.33942482093469056,29.94070590608288,1984,226.95531428083055,2025-09-22 23:21:02
2025-09-13 12:23:43,2,61.24160264213831,0.4144264460306629,21.181252155696704,1964,226.95531428083055,2025-09-22 23:21:02
2025-09-13 12:23:43,3,74.1090855537861,0.5550586400982086,27.342145886971075,1794,226.95531428083055,2025-09-22 23:21:02
2025-09-13 12:23:43,4,76.55935018283571,0.46557049725921623,30.41158699363344,801,226.95531428083055,2025-09-22 23:21:02
2025-09-13 12:23:43,5,88.2083792694786,0.5130655624010304,35.28420102380632,1542,240.78537543988924,2025-09-23 13:10:50
1,74.05319792665816,0.33942482093469056,29.94070590608288,1984,226.95531428083055,2025-09-22 23:21:02,2025-09-13 12:23:43
2,61.24160264213831,0.4144264460306629,21.181252155696704,1964,226.95531428083055,2025-09-22 23:21:02,2025-09-13 12:23:43
3,74.1090855537861,0.5550586400982086,27.342145886971075,1794,226.95531428083055,2025-09-22 23:21:02,2025-09-13 12:23:43
4,76.55935018283571,0.46557049725921623,30.41158699363344,801,226.95531428083055,2025-09-22 23:21:02,2025-09-13 12:23:43
5,88.2083792694786,0.5130655624010304,35.28420102380632,1542,240.78537543988924,2025-09-23 13:10:50,2025-09-13 12:23:43
2025-09-13 12:23:48,1,75.53534801640242,0.44357768682229726,31.318174328577165,221,226.95531428083055,2025-09-22 23:21:07
2025-09-13 12:23:48,2,72.71787532196008,0.2983220722310837,29.477932309604995,1442,226.95531428083055,2025-09-22 23:21:07
2025-09-13 12:23:48,3,73.85402625744723,0.24909055049760803,32.1784828961844,773,226.95531428083055,2025-09-22 23:21:07
2025-09-13 12:23:48,4,56.62094354013633,0.5468240185509431,28.019614922323306,427,226.95531428083055,2025-09-22 23:21:07
2025-09-13 12:23:48,5,77.8244986242306,0.32833213787453464,27.675793747467928,473,226.95531428083055,2025-09-22 23:21:07
1,75.53534801640242,0.44357768682229726,31.318174328577165,221,226.95531428083055,2025-09-22 23:21:07,2025-09-13 12:23:48
2,72.71787532196008,0.2983220722310837,29.477932309604995,1442,226.95531428083055,2025-09-22 23:21:07,2025-09-13 12:23:48
3,73.85402625744723,0.24909055049760803,32.1784828961844,773,226.95531428083055,2025-09-22 23:21:07,2025-09-13 12:23:48
4,56.62094354013633,0.5468240185509431,28.019614922323306,427,226.95531428083055,2025-09-22 23:21:07,2025-09-13 12:23:48
5,77.8244986242306,0.32833213787453464,27.675793747467928,473,226.95531428083055,2025-09-22 23:21:07,2025-09-13 12:23:48
2025-09-13 12:23:53,1,69.11861805240787,0.6380566606351123,24.23150625272192,334,226.95531428083055,2025-09-22 23:21:12
2025-09-13 12:23:53,2,69.45940167232324,0.5261828745934065,32.97296738375364,546,240.78537543988924,2025-09-23 13:11:00
2025-09-13 12:23:53,3,84.5145010634852,0.42895534786104184,24.898370818421995,394,226.95531428083055,2025-09-22 23:21:12
2025-09-13 12:23:53,4,67.09600382963079,0.4529004893974469,27.083105524798533,1720,226.95531428083055,2025-09-22 23:21:12
2025-09-13 12:23:53,5,70.58298226605844,0.38025814066599484,30.191223775575132,1079,226.95531428083055,2025-09-22 23:21:12
1,69.11861805240787,0.6380566606351123,24.23150625272192,334,226.95531428083055,2025-09-22 23:21:12,2025-09-13 12:23:53
2,69.45940167232324,0.5261828745934065,32.97296738375364,546,240.78537543988924,2025-09-23 13:11:00,2025-09-13 12:23:53
3,84.5145010634852,0.42895534786104184,24.898370818421995,394,226.95531428083055,2025-09-22 23:21:12,2025-09-13 12:23:53
4,67.09600382963079,0.4529004893974469,27.083105524798533,1720,226.95531428083055,2025-09-22 23:21:12,2025-09-13 12:23:53
5,70.58298226605844,0.38025814066599484,30.191223775575132,1079,226.95531428083055,2025-09-22 23:21:12,2025-09-13 12:23:53
2025-09-13 12:23:58,1,47.22687787711212,0.4318072877796114,25.05817272360761,1418,241.64578383300923,2025-09-23 14:02:43
2025-09-13 12:23:58,2,58.164310516252016,0.3633353076499148,29.87751267130997,1956,226.95531428083055,2025-09-22 23:21:17
2025-09-13 12:23:58,3,72.45125831789632,0.3479986917217125,27.605920310676417,207,226.95531428083055,2025-09-22 23:21:17
2025-09-13 12:23:58,4,77.76438385008962,0.4251127004670728,35.42937241262001,719,240.78537543988924,2025-09-23 13:11:05
2025-09-13 12:23:58,5,77.75536713574486,0.44689510412977207,28.51574586693967,218,226.95531428083055,2025-09-22 23:21:17
1,47.22687787711212,0.4318072877796114,25.05817272360761,1418,241.64578383300923,2025-09-23 14:02:43,2025-09-13 12:23:58
2,58.164310516252016,0.3633353076499148,29.87751267130997,1956,226.95531428083055,2025-09-22 23:21:17,2025-09-13 12:23:58
3,72.45125831789632,0.3479986917217125,27.605920310676417,207,226.95531428083055,2025-09-22 23:21:17,2025-09-13 12:23:58
4,77.76438385008962,0.4251127004670728,35.42937241262001,719,240.78537543988924,2025-09-23 13:11:05,2025-09-13 12:23:58
5,77.75536713574486,0.44689510412977207,28.51574586693967,218,226.95531428083055,2025-09-22 23:21:17,2025-09-13 12:23:58
2025-09-13 12:24:03,1,62.09307291150334,0.479918295191195,36.616099213515255,1493,240.78537543988924,2025-09-23 13:11:10
2025-09-13 12:24:03,2,65.88109209474155,0.39445926868331976,28.618067994283205,795,226.95531428083055,2025-09-22 23:21:22
2025-09-13 12:24:03,3,66.07292312402251,0.6452222121853397,35.455875956398145,619,240.78537543988924,2025-09-23 13:11:10
2025-09-13 12:24:03,4,64.94658140972965,0.5486841309134305,27.477389656507444,370,226.95531428083055,2025-09-22 23:21:22
2025-09-13 12:24:03,5,68.30353882757137,0.4603269878311252,28.638188323439607,1358,226.95531428083055,2025-09-22 23:21:22
1,62.09307291150334,0.479918295191195,36.616099213515255,1493,240.78537543988924,2025-09-23 13:11:10,2025-09-13 12:24:03
2,65.88109209474155,0.39445926868331976,28.618067994283205,795,226.95531428083055,2025-09-22 23:21:22,2025-09-13 12:24:03
3,66.07292312402251,0.6452222121853397,35.455875956398145,619,240.78537543988924,2025-09-23 13:11:10,2025-09-13 12:24:03
4,64.94658140972965,0.5486841309134305,27.477389656507444,370,226.95531428083055,2025-09-22 23:21:22,2025-09-13 12:24:03
5,68.30353882757137,0.4603269878311252,28.638188323439607,1358,226.95531428083055,2025-09-22 23:21:22,2025-09-13 12:24:03
2025-09-13 12:24:08,1,73.87488985189593,0.42751652033749304,28.105108727970343,1597,226.95531428083055,2025-09-22 23:21:27
2025-09-13 12:24:08,2,56.767127437361076,0.44104349116696695,30.1533809710096,166,226.95531428083055,2025-09-22 23:21:27
2025-09-13 12:24:08,3,71.27756130030163,0.44750730319742793,27.681419987376454,1168,226.95531428083055,2025-09-22 23:21:27
2025-09-13 12:24:08,4,78.21801585674788,0.43237643020013694,33.206795758983944,246,240.78537543988924,2025-09-23 13:11:15
2025-09-13 12:24:08,5,65.20470947057535,0.41512391309102936,26.568457167608663,1354,226.95531428083055,2025-09-22 23:21:27
1,73.87488985189593,0.42751652033749304,28.105108727970343,1597,226.95531428083055,2025-09-22 23:21:27,2025-09-13 12:24:08
2,56.767127437361076,0.44104349116696695,30.1533809710096,166,226.95531428083055,2025-09-22 23:21:27,2025-09-13 12:24:08
3,71.27756130030163,0.44750730319742793,27.681419987376454,1168,226.95531428083055,2025-09-22 23:21:27,2025-09-13 12:24:08
4,78.21801585674788,0.43237643020013694,33.206795758983944,246,240.78537543988924,2025-09-23 13:11:15,2025-09-13 12:24:08
5,65.20470947057535,0.41512391309102936,26.568457167608663,1354,226.95531428083055,2025-09-22 23:21:27,2025-09-13 12:24:08
2025-09-13 12:24:13,1,80.93891908650711,0.5299955067520875,21.00908294557483,417,226.95531428083055,2025-09-22 23:21:32
2025-09-13 12:24:13,2,62.07873609894185,0.34049909216896035,33.52358685010535,1870,240.78537543988924,2025-09-23 13:11:20
2025-09-13 12:24:13,3,62.39197407988551,0.4419425169098963,26.800565809877344,1653,226.95531428083055,2025-09-22 23:21:32
2025-09-13 12:24:13,4,59.963410248500544,0.5173085589917735,35.49698451521444,569,240.78537543988924,2025-09-23 13:11:20
2025-09-13 12:24:13,5,58.29900196067732,0.6158292800737599,32.02068287870227,1161,226.95531428083055,2025-09-22 23:21:32
1,80.93891908650711,0.5299955067520875,21.00908294557483,417,226.95531428083055,2025-09-22 23:21:32,2025-09-13 12:24:13
2,62.07873609894185,0.34049909216896035,33.52358685010535,1870,240.78537543988924,2025-09-23 13:11:20,2025-09-13 12:24:13
3,62.39197407988551,0.4419425169098963,26.800565809877344,1653,226.95531428083055,2025-09-22 23:21:32,2025-09-13 12:24:13
4,59.963410248500544,0.5173085589917735,35.49698451521444,569,240.78537543988924,2025-09-23 13:11:20,2025-09-13 12:24:13
5,58.29900196067732,0.6158292800737599,32.02068287870227,1161,226.95531428083055,2025-09-22 23:21:32,2025-09-13 12:24:13
2025-09-13 12:24:18,1,57.02543548750236,0.21781085512771964,30.48551843975643,1747,226.95531428083055,2025-09-22 23:21:37
2025-09-13 12:24:18,2,80.93161467021578,0.5631638229384434,27.751167264494672,356,226.95531428083055,2025-09-22 23:21:37
2025-09-13 12:24:18,3,59.886861035793316,0.5403436481011481,36.84638529199048,445,240.78537543988924,2025-09-23 13:11:25
2025-09-13 12:24:18,4,61.63144625075809,0.49242362268020434,30.5543242451745,372,226.95531428083055,2025-09-22 23:21:37
2025-09-13 12:24:18,5,52.24151926849092,0.5649716790098015,26.549177061221723,1605,226.95531428083055,2025-09-22 23:21:37
1,57.02543548750236,0.21781085512771964,30.48551843975643,1747,226.95531428083055,2025-09-22 23:21:37,2025-09-13 12:24:18
2,80.93161467021578,0.5631638229384434,27.751167264494672,356,226.95531428083055,2025-09-22 23:21:37,2025-09-13 12:24:18
3,59.886861035793316,0.5403436481011481,36.84638529199048,445,240.78537543988924,2025-09-23 13:11:25,2025-09-13 12:24:18
4,61.63144625075809,0.49242362268020434,30.5543242451745,372,226.95531428083055,2025-09-22 23:21:37,2025-09-13 12:24:18
5,52.24151926849092,0.5649716790098015,26.549177061221723,1605,226.95531428083055,2025-09-22 23:21:37,2025-09-13 12:24:18
2025-09-13 12:24:23,1,54.28282740815433,0.6456209268964291,31.69998651943425,1120,226.95531428083055,2025-09-22 23:21:42
2025-09-13 12:24:23,2,76.35946818687178,0.4897680755931609,34.46487390266773,792,240.78537543988924,2025-09-23 13:11:30
2025-09-13 12:24:23,3,74.0016379366116,0.49596182115850806,31.535861417459927,1580,226.95531428083055,2025-09-22 23:21:42
2025-09-13 12:24:23,4,44.8253613075352,0.5756392582819541,27.51181364113354,834,237.56511857645347,2025-09-23 09:58:18
2025-09-13 12:24:23,5,81.48744513925197,0.5772989893493935,34.44664707633959,1649,240.78537543988924,2025-09-23 13:11:30
1,54.28282740815433,0.6456209268964291,31.69998651943425,1120,226.95531428083055,2025-09-22 23:21:42,2025-09-13 12:24:23
2,76.35946818687178,0.4897680755931609,34.46487390266773,792,240.78537543988924,2025-09-23 13:11:30,2025-09-13 12:24:23
3,74.0016379366116,0.49596182115850806,31.535861417459927,1580,226.95531428083055,2025-09-22 23:21:42,2025-09-13 12:24:23
4,44.8253613075352,0.5756392582819541,27.51181364113354,834,237.56511857645347,2025-09-23 09:58:18,2025-09-13 12:24:23
